supported_index,query_id,query_id_s,model_id,model,benchmark_label,result_status,status,native_or_fallback,candidate_count,true_rank,top1_correct,top5_correct,top10_correct,reciprocal_rank,top1_tanimoto,formula_accuracy,failed_prediction_count,missing_candidate_spectra,predicted_spectrum_count,ranked_rows,candidate_spectra_count,claim_guardrail
39,56,56,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,9532,935.0,False,False,False,0.0010695187165775,0.1267605633802817,True,0.0,,9532.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
40,58,58,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,2999,235.0,False,False,False,0.0042553191489361,0.0606060606060606,True,0.0,,2999.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
41,59,59,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,9219,131.0,False,False,False,0.0076335877862595,0.1951219512195122,True,0.0,,9219.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
42,60,60,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,7090,569.0,False,False,False,0.0017574692442882,0.141025641025641,True,0.0,,7090.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
43,61,61,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,8027,2699.0,False,False,False,0.0003705075954057,0.1020408163265306,False,0.0,,8027.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
44,64,64,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,817,141.0,False,False,False,0.0070921985815602,0.0648148148148148,False,0.0,,817.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
45,65,65,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,9590,1994.0,False,False,False,0.0005015045135406,0.1166666666666666,True,0.0,,9590.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
46,68,68,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,1511,582.0,False,False,False,0.0017182130584192,0.0357142857142857,True,0.0,,1511.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
47,69,69,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,9556,340.0,False,False,False,0.0029411764705882,0.2,True,0.0,,9556.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
48,70,70,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,8926,67.0,False,False,False,0.0149253731343283,0.12,True,0.0,,8926.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
49,71,71,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,9485,6262.0,False,False,False,0.0001596933886937,0.1794871794871795,True,0.0,,9485.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
50,74,74,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,7251,525.0,False,False,False,0.0019047619047619,0.1176470588235294,True,0.0,,7251.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
51,75,75,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,partial_prediction_failures,,4498,160.0,False,False,False,0.00625,0.088235294117647,False,4.0,,4494.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
52,76,76,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,5745,2896.0,False,False,False,0.0003453038674033,0.0895522388059701,True,0.0,,5745.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
53,77,77,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,partial_prediction_failures,,8719,729.0,False,False,False,0.0013717421124828,0.0843373493975903,True,1.0,,8718.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
54,78,78,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,787,339.0,False,False,False,0.0029498525073746,0.1379310344827586,True,0.0,,787.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
55,79,79,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,7821,3658.0,False,False,False,0.0002733734281027,0.0987654320987654,True,0.0,,7821.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
56,80,80,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,7809,629.0,False,False,False,0.0015898251192368,0.1025641025641025,False,0.0,,7809.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
57,82,82,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,5788,1559.0,False,False,False,0.0006414368184733,0.025,True,0.0,,5788.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
58,83,83,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,9564,235.0,False,False,False,0.0042553191489361,0.0625,True,0.0,,9564.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
59,84,84,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,7090,2481.0,False,False,False,0.0004030632809351,0.1375,True,0.0,,7090.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
60,87,87,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,2560,55.0,False,False,False,0.0181818181818181,0.1707317073170731,True,0.0,,2560.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
61,88,88,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,partial_prediction_failures,,6054,763.0,False,False,False,0.001310615989515,0.0229885057471264,False,11.0,,6043.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
62,89,89,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,9564,2826.0,False,False,False,0.0003538570417551,0.1666666666666666,True,0.0,,9564.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
63,90,90,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,1959,1140.0,False,False,False,0.0008771929824561,0.144578313253012,True,0.0,,1959.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
64,93,93,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,partial_prediction_failures,,9460,5722.0,False,False,False,0.0001747640685075,0.1451612903225806,False,4.0,,9456.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
65,94,94,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,347,2.0,False,True,True,0.5,1.0,True,0.0,,347.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
66,95,95,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,1877,79.0,False,False,False,0.0126582278481012,0.1417322834645669,False,0.0,,1877.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
67,96,96,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,6683,245.0,False,False,False,0.0040816326530612,0.1134020618556701,True,0.0,,6683.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
68,98,98,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,partial_prediction_failures,,9270,158.0,False,False,False,0.0063291139240506,0.1153846153846153,False,1.0,,9269.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
69,99,99,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,6863,1826.0,False,False,False,0.0005476451259583,0.0697674418604651,False,0.0,,6863.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
70,100,100,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,6530,99.0,False,False,False,0.0101010101010101,0.3090909090909091,True,0.0,,6530.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
71,101,101,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,partial_prediction_failures,,7839,3925.0,False,False,False,0.0002547770700636,0.0958904109589041,True,4.0,,7835.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
72,102,102,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,partial_prediction_failures,,4859,1057.0,False,False,False,0.0009460737937559,0.1168831168831168,False,1.0,,4858.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
73,104,104,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,partial_prediction_failures,,8559,897.0,False,False,False,0.0011148272017837,0.0625,False,1.0,,8558.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
74,105,105,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,9237,894.0,False,False,False,0.0011185682326621,0.0705882352941176,True,0.0,,9237.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
75,106,106,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,9491,702.0,False,False,False,0.0014245014245014,0.0875,False,0.0,,9491.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
76,107,107,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,8301,2866.0,False,False,False,0.0003489183531053,0.1756756756756756,True,0.0,,8301.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
77,108,108,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,partial_prediction_failures,,9739,6319.0,False,False,False,0.0001582528881152,0.0806451612903225,True,4.0,,9735.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
78,109,109,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,partial_prediction_failures,,4864,196.0,False,False,False,0.0051020408163265,0.0961538461538461,False,4.0,,4860.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
79,111,111,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,2744,1767.0,False,False,False,0.0005659309564233,0.14,True,0.0,,2744.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
80,112,112,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,9092,5320.0,False,False,False,0.000187969924812,0.1515151515151515,True,0.0,,9092.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
81,113,113,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,7164,250.0,False,False,False,0.004,0.0769230769230769,True,0.0,,7164.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
82,114,114,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,689,561.0,False,False,False,0.0017825311942959,0.0827067669172932,False,0.0,,689.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
83,115,115,massformer,MassFormer,MassFormer harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,1876,1152.0,False,False,False,0.0008680555555555,0.102803738317757,False,0.0,,1876.0,,,"Query rows complete, but candidate-level prediction failures must be reported."
